id,name,address,lat,lng,genre,genre_code,budget_code,budget_name,budget_average,capacity,access,url,photo
J001257770,もうもうくうくう 渋谷総本店,東京都渋谷区道玄坂２-29-13,35.6596790618,139.6978620657,焼肉・ホルモン,G008,B008,4001～5000円,4000円～5000円,40,R渋谷駅ハチ公口より徒歩5分京王井の頭線渋谷駅西口より徒歩3分東急線・東京メトロA0出口より徒歩2分,https://www.hotpepper.jp/strJ001257770/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/31/63/P039493163/P039493163_238.jpg
J003851315,日韓食市 日本食市 渋谷店,東京都渋谷区道玄坂１-6-8 まるごと一棟！日韓食市 ビル1F2F,35.6578665177,139.6989770441,居酒屋,G001,B002,2001～3000円,ランチ1001円～1500円/ディナー2001円～3000円,40,JR渋谷駅徒歩1分【マークシティ目前】,https://www.hotpepper.jp/strJ003851315/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/81/48/P045098148/P045098148_238.jpg
J004536743,グレイドパーク渋谷,東京都渋谷区道玄坂２-29-5 渋谷プライム5F,35.6594929853,139.6983734188,洋食,G005,B004,5001～7000円,6000円～9000円,140,東京メトロ，東急渋谷駅Ａ０出口より徒歩約1分/京王井の頭線渋谷駅井の頭線西口より徒歩約3分,https://www.hotpepper.jp/strJ004536743/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/27/81/P049152781/P049152781_238.jpg
J001189395,立食い焼肉 治郎丸 渋谷店,東京都渋谷区道玄坂２-6-7 RIMS渋谷1F,35.6586986453,139.698937014,焼肉・ホルモン,G008,B008,4001～5000円,,7,京王井の頭線渋谷駅西口より徒歩約1分/ＪＲ，東京メトロ銀座線渋谷駅ハチ公口より徒歩約3分,https://www.hotpepper.jp/strJ001189395/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/20/92/P033572092/P033572092_238.jpg
J000697777,Tharros タロス 渋谷,東京都渋谷区道玄坂１‐５‐２　渋谷ＳＥＤＥビル１Ｆ,35.6580373466,139.6995281017,イタリアン・フレンチ,G006,B005,7001～10000円,8000円（ディナー平均）3000円（ランチ平均）　,65,JR渋谷駅ハチ公口徒歩1分／京王井の頭線渋谷駅西口徒歩1分,https://www.hotpepper.jp/strJ000697777/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/20/64/P045082064/P045082064_238.jpg
J003410645,musch ムッシュ 渋谷道玄坂上店,東京都渋谷区道玄坂１-20-3 COERU SHIBUYA 1F,35.6567590825,139.6967511663,バー・カクテル,G012,B008,4001～5000円,,20,神泉駅から287m,https://www.hotpepper.jp/strJ003410645/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/36/21/P047813621/P047813621_238.jpg
J000805652,パブ山形,東京都渋谷区道玄坂１-11-4　B1,35.6576873617,139.6986254145,居酒屋,G001,B002,2001～3000円,2000円～3000円,100,渋谷駅から徒歩2分,https://www.hotpepper.jp/strJ000805652/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/88/18/P012318818/P012318818_238.jpg
J003693405,道玄坂カフェ,東京都渋谷区道玄坂２－１６－８　ビジネスヴィップ渋谷道玄坂坂本ビル１F,35.6581455847,139.6964280823,ダイニングバー・バル,G002,B001,1501～2000円,2000円以内,53,東京メトロ，東急渋谷駅Ａ０出口より徒歩約4分,https://www.hotpepper.jp/strJ003693405/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/29/33/P047852933/P047852933_238.jpg
J003806981,BAR TAKATSU バー タカツ,東京都渋谷区道玄坂２　20-26藤和エクシール道玄坂B1,35.6593037969,139.6967671737,バー・カクテル,G012,B003,3001～4000円,,10,渋谷駅徒歩５分,https://www.hotpepper.jp/strJ003806981/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/39/47/P044303947/P044303947_238.jpg
J003931000,コップンタイガー,東京都渋谷区道玄坂１丁目１１―４ 第１富士商事ビル　３Ｆ,35.6576098737,139.6987462407,アジア・エスニック料理,G009,B003,3001～4000円,ディナー3001～4000円,52,渋谷駅から徒歩5分,https://www.hotpepper.jp/strJ003931000/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/34/80/P045763480/P045763480_238.jpg
J000230799,tokyo salonard cafe dub トウキョウサロナードカフェダブ,東京都渋谷区道玄坂１-11-3 富士商事ビル2F,35.657687368,139.698858728,ダイニングバー・バル,G002,B003,3001～4000円,2500円（通常平均）　4000円（宴会平均）　900円（ランチ平均）,70,ＪＲ渋谷駅　徒歩3分,https://www.hotpepper.jp/strJ000230799/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/29/12/P016752912/P016752912_238.jpg
J001294138,和牛ひつまぶし 六重亭,東京都渋谷区道玄坂１-12-1 マークシティ 4階,35.6581695294,139.6986120629,創作料理,G003,B002,2001～3000円,,30,渋谷駅から徒歩1分,https://www.hotpepper.jp/strJ001294138/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/28/39/P045792839/P045792839_238.jpg
J001160898,中華バル 池湖,東京都渋谷区道玄坂２-22-6 CREA道玄坂　4F,35.6595370711,139.6955406016,中華,G007,B003,3001～4000円,3000円～4000円,14,ＪＲ渋谷駅より徒歩8分　神泉駅より徒歩5分,https://www.hotpepper.jp/strJ001160898/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/91/17/P028009117/P028009117_238.jpg
J000696453,炭火串焼 千串屋 渋谷店,東京都渋谷区道玄坂２‐６‐１４‐Ｂ１,35.65900943,139.6984253783,和食,G004,B008,4001～5000円,4000円位,30,渋谷駅から徒歩3分程度。道玄坂のビックカメラの少し先になります。,https://www.hotpepper.jp/strJ000696453/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/21/82/P038922182/P038922182_238.jpg
J000140857,B.Y.G,東京都渋谷区道玄坂２-19-14,35.6591957469,139.6965205322,バー・カクテル,G012,B002,2001～3000円,,128,ＪＲ山手線・埼京線【渋谷駅】ハチ公口　徒歩７分東京メトロ銀座線【渋谷駅】徒歩８分,https://www.hotpepper.jp/strJ000140857/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/75/62/P028357562/P028357562_238.jpg
J001296116,手打ちそば　竹之内,東京都渋谷区道玄坂１-2-3 フクラス渋谷 6F,35.6576560212,139.7002972185,和食,G004,B002,2001～3000円,,32,JR 山手線・埼京線・湘南新宿ライン「渋谷」駅 南改札西口より徒歩約1分,https://www.hotpepper.jp/strJ001296116/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/03/55/P049520355/P049520355_238.jpg
J000139975,手づくりの味 藍,東京都渋谷区道玄坂１‐６‐７　須佐ビル4F,35.6577412564,139.6990670415,和食,G004,B008,4001～5000円,昼：800円　夜：4500円,19,渋谷駅より徒歩５分,https://www.hotpepper.jp/strJ000139975/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/69/18/P012326918/P012326918_238.jpg
J004469614,しぶまる,東京都渋谷区道玄坂２-29-13,35.6596807289,139.6978840082,イタリアン・フレンチ,G006,B008,4001～5000円,,14,渋谷駅A0出口より徒歩3分,https://www.hotpepper.jp/strJ004469614/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/90/31/P048309031/P048309031_238.jpg
J001126792,日本酒とサカナChintara,東京都渋谷区道玄坂２-19-3 ライオンズマンション105,35.6590957529,139.6963261083,居酒屋,G001,B004,5001～7000円,5500円,22,渋谷駅、神泉駅から徒歩5分！道玄坂上の百軒店商店街にあります♪,https://www.hotpepper.jp/strJ001126792/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/76/64/P047627664/P047627664_238.jpg
J003341327,1496 イチヨンキュウロク,東京都渋谷区道玄坂１-5-9　レンガビル4F,35.6581839928,139.699379775,バー・カクテル,G012,B008,4001～5000円,,30,渋谷駅から徒歩3分,https://www.hotpepper.jp/strJ003341327/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/40/13/P041004013/P041004013_238.jpg
J003432728,夜パフェ専門店パフェテリア ベル 渋谷店,東京都渋谷区道玄坂１－7－10　新大宗ソシアルビル3F,35.6575987794,139.6993275807,カフェ・スイーツ,G014,B001,1501～2000円,,27,渋谷駅から210m,https://www.hotpepper.jp/strJ003432728/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/14/41/P040771441/P040771441_238.jpg
J002648135,サラダデリマルゴ しぶちか店,東京都渋谷区道玄坂１-12-1渋谷東急フードショー内,35.6591172539,139.7005993563,その他グルメ,G015,B001,1501～2000円,,3,渋谷駅から259m,https://www.hotpepper.jp/strJ002648135/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/77/23/P039507723/P039507723_238.jpg
J003941030,NORTH VILLAGE CO WORKING コワーキング 渋谷店,東京都渋谷区道玄坂２-8-8　日立建物渋谷第一ビル　4－5Ｆ,35.6585622574,139.6984026204,ダイニングバー・バル,G002,B002,2001～3000円,3000円前後,51,京王井の頭線渋谷駅井の頭線西口より徒歩約1分/東京メトロ，東急渋谷駅Ａ０出口より徒歩約2分,https://www.hotpepper.jp/strJ003941030/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/42/65/P045944265/P045944265_238.jpg
J003432006,鳥ぶらん,東京都渋谷区道玄坂１-10-1 地下1階,35.6574890604,139.6989881695,ダイニングバー・バル,G002,B003,3001～4000円,,28,渋谷駅井の頭線西口出口から徒歩約1分  /　渋谷駅井の頭線中央改札出口(南側)出口から徒歩約2分,https://www.hotpepper.jp/strJ003432006/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/13/22/P048201322/P048201322_238.jpg
J003828090,港町のイタリアン モンテロッソ,東京都渋谷区道玄坂２丁目６－１７ 渋東シネタワー 地下一階,35.6590674918,139.6989011689,イタリアン・フレンチ,G006,B008,4001～5000円,"ランチ：￥1,000～￥1,999　ディナー：￥4,000～￥4,999  ",80,JR山手線・埼京線・湘南新宿ライン「渋谷駅」A1出口より徒歩約1分,https://www.hotpepper.jp/strJ003828090/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/31/92/P048773192/P048773192_238.jpg
J004089225,喫茶メトロ,東京都渋谷区道玄坂２－２９－８　道玄坂センタービル　地下１階,35.6592566115,139.6979437425,カフェ・スイーツ,G014,B010,501～1000円,700円～1500円,10,渋谷駅から徒歩5分。,https://www.hotpepper.jp/strJ004089225/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/39/97/P049333997/P049333997_238.jpg
J000657771,山城屋庄藏,東京都渋谷区道玄坂２－６－４　２Ｆ,35.6589150192,139.6992836426,和食,G004,B004,5001～7000円,"6,500円(ディナー)/3,500円(ランチ)",48,【渋谷駅徒歩1分】道玄坂の京くずし割烹×ワインのマリアージュを楽しめる料理店。会食・接待・デート等におすすめ。,https://www.hotpepper.jp/strJ000657771/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/81/86/P038858186/P038858186_238.jpg
J003851316,焼肉 渋谷苑 渋谷店,東京都渋谷区道玄坂１-6-8 まるごと一棟！日韓食市 ビルB1F,35.6578665177,139.6989770441,焼肉・ホルモン,G008,B002,2001～3000円,ランチ1501円～2000円/2001円～3000円,40,JR【渋谷駅】徒歩1分【マークシティ目前】,https://www.hotpepper.jp/strJ003851316/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/25/14/P044982514/P044982514_238.jpg
J000685062,ひない小町 渋谷店,東京都渋谷区道玄坂１－１５－１１　龍昌ビルB1・1F,35.6573262517,139.6971505541,和食,G004,B008,4001～5000円,"4,000（通常平均）/4,000円～5,000（宴会平均）",81,渋谷駅京王井の頭線より3分。焼き鳥や秋田の郷土料理が楽しめる和食居酒屋。個室もあるので様々なシーンに最適です。,https://www.hotpepper.jp/strJ000685062/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/54/53/P045625453/P045625453_238.jpg
J003298503,やきとり荒木山　東急プラザ渋谷店,東京都渋谷区道玄坂１丁目2-3 東急プラザ渋谷7F,35.6575013166,139.7003080571,居酒屋,G001,B004,5001～7000円,,40,渋谷フクラス　東急プラザ７F　渋谷駅徒歩1分,https://www.hotpepper.jp/strJ003298503/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/06/22/P039640622/P039640622_238.jpg
J001278221,BAR 渋谷ハイボール,東京都渋谷区道玄坂１-１３-３ ＭＳＴ道玄坂１Ｆ,35.6575073813,139.6986015349,バー・カクテル,G012,B008,4001～5000円,,23,【画像一覧】に先方よりお預かりしたお写真を保存しておりますので、ご活用にお役立て下さいませ。,https://www.hotpepper.jp/strJ001278221/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/80/68/P038158068/P038158068_238.jpg
J003850697,純米酒専門YATA 渋谷店,東京都渋谷区道玄坂１-6-9 ILA道玄坂ビル 5F,35.657701263,139.6991464809,ダイニングバー・バル,G002,B002,2001～3000円,2000円～3000円,18,京王井の頭線【渋谷駅】西口　徒歩１分ＪＲ山手線・埼京線【渋谷駅】徒歩３分,https://www.hotpepper.jp/strJ003850697/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/44/76/P044834476/P044834476_238.jpg
J000696522,フォルチェ Failte,東京都渋谷区道玄坂１-5-2　渋谷SEDEビル5F,35.6580345684,139.6995003263,ダイニングバー・バル,G002,B003,3001～4000円,3500円,58,JR渋谷駅　ハチ公口　徒歩5分　京王井の頭線渋谷駅　徒歩2分,https://www.hotpepper.jp/strJ000696522/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/49/27/P047814927/P047814927_238.jpg
J000011513,丸壱富士 渋谷道玄坂店,東京都渋谷区円山町５－１８　道玄坂スクエアビル　2F,35.6571687313,139.6957301253,和食,G004,B008,4001～5000円,コース6000円より,79,渋谷駅徒歩6分道玄坂交番すぐ横,https://www.hotpepper.jp/strJ000011513/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/71/09/P047857109/P047857109_238.jpg
J000001655,元祖 くじら屋,東京都渋谷区道玄坂２－６ー１５　鈴井ビル３階,35.659172195,139.6986303543,和食,G004,B008,4001～5000円,4000円（通常平均）5000円（宴会平均）1350円（ランチ平均）　,26,JR渋谷駅徒歩3分,https://www.hotpepper.jp/strJ000001655/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/07/45/P036660745/P036660745_238.jpg
J004026038,瓶々,東京都渋谷区道玄坂２-20-26 藤和エクシール道玄坂　B1,35.6593037969,139.6967671737,居酒屋,G001,B003,3001～4000円,,10,東京メトロ，東急渋谷駅Ａ０出口より徒歩約4分,https://www.hotpepper.jp/strJ004026038/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/67/29/P046626729/P046626729_238.jpg
J003497063,TANOSHIMUBAR DO タノシムバー ドゥー,東京都渋谷区道玄坂１-17-9　ヴェラハイツ道玄坂103-A,35.6570929375,139.6968866969,バー・カクテル,G012,B004,5001～7000円,,11,渋谷駅徒歩約5分,https://www.hotpepper.jp/strJ003497063/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/27/63/P041352763/P041352763_238.jpg
J004402377,SOBER ソーバー,東京都渋谷区道玄坂１‐19‐10　J-1ビル　3F,35.6568376626,139.695921789,居酒屋,G001,B004,5001～7000円,6000円,23,神泉駅より徒歩3分、渋谷駅より徒歩8分、神泉駅から214m,https://www.hotpepper.jp/strJ004402377/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/28/90/P047842890/P047842890_238.jpg
J003340898,酒処 富川,東京都渋谷区道玄坂１-5-5地下1階,35.6580670606,139.6993472825,居酒屋,G001,B002,2001～3000円,,20,渋谷駅から193m,https://www.hotpepper.jp/strJ003340898/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/92/80/P039989280/P039989280_238.jpg
J001260805,KOBUSHI BEER LOUNGE&BAR,東京都渋谷区道玄坂２-17-2  トップ美奄 2F,35.6586347002,139.6965708283,ダイニングバー・バル,G002,B001,1501～2000円,ディナー1501～2000円,26,ＪＲ渋谷駅ハチ公口より徒歩約9分,https://www.hotpepper.jp/strJ001260805/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/67/14/P047246714/P047246714_238.jpg
J001203815,Bar moonwalk バームーンウォーク 渋谷百軒店店,東京都渋谷区道玄坂２-16-19 都路ビル302,35.6588857915,139.6968866248,ダイニングバー・バル,G002,B001,1501～2000円,1500円～2000円,35,ＪＲ渋谷駅より徒歩約3分/文化村通り徒歩3分,https://www.hotpepper.jp/strJ001203815/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/04/60/P042080460/P042080460_238.jpg
J003851314,まるごと一棟!日韓食市 韓国食市 渋谷店,東京都渋谷区道玄坂１-6-8 まるごと一棟！日韓食市 ビル3F4F,35.6577984714,139.6990370418,居酒屋,G001,B002,2001～3000円,ランチ1001円～1500円/ディナー2001円～3000円,40,渋谷駅より徒歩1分♪【マークシティ目前】,https://www.hotpepper.jp/strJ003851314/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/14/18/P044981418/P044981418_238.jpg
J000140877,天下寿司 渋谷道玄坂店,東京都渋谷区道玄坂２-9-10,35.6588816576,139.6980893008,和食,G004,B001,1501～2000円,２000円,50,ＪＲ渋谷駅徒歩３分,https://www.hotpepper.jp/strJ000140877/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/72/50/P012347250/P012347250_238.jpg
J003297867,Bar LOTUS,東京都渋谷区道玄坂１-17-9 ヴェラハイツ道玄坂　B1階F号室,35.6570521141,139.6970869594,バー・カクテル,G012,B003,3001～4000円,4000円,15,渋谷駅より徒歩4分,https://www.hotpepper.jp/strJ003297867/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/73/10/P040437310/P040437310_238.jpg
J000031004,グリーンズライン GREEN'SLINE,東京都渋谷区道玄坂１－１７－１２　第一野々ビル　B1,35.6571745933,139.6968228102,ダイニングバー・バル,G002,B002,2001～3000円,,50,JR渋谷駅 ハチ公口徒歩5分マークシティを抜けると楽ちん　京王井の頭線 マークシティー徒歩１分/渋谷で貸切パーティー♪,https://www.hotpepper.jp/strJ000031004/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/83/34/P045338334/P045338334_238.jpg
J003340635,Bar Baron バー バロン,東京都渋谷区道玄坂２-6-15　鈴井ビル地下1階,35.6577495917,139.6991764764,バー・カクテル,G012,B004,5001～7000円,,30,渋谷駅徒歩３分,https://www.hotpepper.jp/strJ003340635/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/20/04/P039842004/P039842004_238.jpg
J003366106,Bar Rudies バー ルーディーズ,東京都渋谷区道玄坂１-7-10 新大宗ソシアルビル 5F,35.6580083915,139.6969372114,バー・カクテル,G012,B006,10001～15000円,,12,山手線　　渋谷駅ハチ公口より徒歩5分井の頭線　渋谷駅西口より徒歩2分,https://www.hotpepper.jp/strJ003366106/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/24/20/P040102420/P040102420_238.jpg
J002648043,GO　道玄坂,東京都渋谷区道玄坂１-6-6 KSビル4F,35.6576865409,139.6990867643,バー・カクテル,G012,B001,1501～2000円,,10,渋谷駅5分,https://www.hotpepper.jp/strJ002648043/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/35/43/P039433543/P039433543_238.jpg
J003903000,BAR 食後の詩 3番,東京都渋谷区道玄坂１-17-2 第２野々ビル２F,35.6570218446,139.6972672231,バー・カクテル,G012,B008,4001～5000円,ディナー4001～5000円,16,ＪＲ渋谷駅徒歩約8分／京王井の頭線渋谷駅徒歩約5分,https://www.hotpepper.jp/strJ003903000/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/34/09/P047873409/P047873409_238.jpg
J001208090,渋谷 牡蠣入レ時,東京都渋谷区道玄坂２－２３－１　小池ビル3F,35.6602389578,139.6963282843,居酒屋,G001,B004,5001～7000円,,26,ＪＲ，東京メトロ銀座線渋谷駅ハチ公口より徒歩約8分/東京メトロ，東急渋谷駅３ａ出口より徒歩約5分,https://www.hotpepper.jp/strJ001208090/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/34/28/P033503428/P033503428_238.jpg
J001164871,新潟カツ丼 タレカツ 渋谷店,東京都渋谷区道玄坂１-5-9ザレンガビル１Ｆ,35.6581839928,139.699379775,和食,G004,B011,1001～1500円,,14,ＪＲ中央線、東京メトロ東西線【中野駅】北口　徒歩５分,https://www.hotpepper.jp/strJ001164871/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/10/10/P039041010/P039041010_238.jpg
J000030784,アジトワンダーダイニング 渋谷店,東京都渋谷区道玄坂１-7-10 新大宗渋谷道玄坂一丁目ビル5階,35.6576237759,139.6993020264,ダイニングバー・バル,G002,B003,3001～4000円,3500円（貸切は17名様よりOK！誕生日&記念日ケーキ無料）,10,渋谷駅西口徒歩2分。フクラス沿いの渋谷中央通りをまっすぐ進み、1階に餃子&小籠包のお店があるビルの5階になります。,https://www.hotpepper.jp/strJ000030784/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/48/90/P048564890/P048564890_238.jpg
J001160911,Herbean's ハービアンズ 渋谷,東京都渋谷区道玄坂１-15-7 1F,35.6569932436,139.6975233136,ダイニングバー・バル,G002,B001,1501～2000円,2300円,10,渋谷から徒歩7分,https://www.hotpepper.jp/strJ001160911/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/77/14/P026517714/P026517714_238.jpg
J001245496,金肉屋 渋谷道玄坂店,東京都渋谷区道玄坂２-19-2,35.6589791058,139.6965652594,焼肉・ホルモン,G008,B003,3001～4000円,ディナー4000円～5000円,20,東京メトロ，東急渋谷駅より徒歩約4分/京王井の頭線渋谷駅井の頭線より徒歩約5分/ＪＲ渋谷駅ハチ公口より徒歩約8分,https://www.hotpepper.jp/strJ001245496/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/46/28/P035424628/P035424628_238.jpg
J001104222,居酒屋 九四六屋 くしろや 渋谷,東京都渋谷区道玄坂２-23-1　小池ビルB1,35.660240902,139.6963268955,居酒屋,G001,B003,3001～4000円,"￥3,000～￥3,999",20,JR渋谷駅ハチ公口から徒歩5分。ドン・キホーテを超え、最初の曲がり角を左折。上り坂10mの右手に入口がございます。,https://www.hotpepper.jp/strJ001104222/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/39/05/P047313905/P047313905_238.jpg
J000001809,near'n にゃん,東京都渋谷区道玄坂２－９－４　第２宝徳ビル２Ｆ,35.6587094569,139.6981729117,洋食,G005,B002,2001～3000円,2500円,25,京王井の頭線渋谷駅　徒歩1分／JR渋谷駅　徒歩3分,https://www.hotpepper.jp/strJ000001809/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/71/09/P026997109/P026997109_238.jpg
J004067360,karaoke bar W カラオケバー ダブル,東京都渋谷区道玄坂１丁目２０番２号,35.6568710113,139.6966381158,バー・カクテル,G012,B004,5001～7000円,,13,京王井の頭線渋谷駅井の頭線西口より徒歩約5分,https://www.hotpepper.jp/strJ004067360/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/49/61/P047074961/P047074961_238.jpg
J001009187,KEBAB CAFE TURKISH RESTAURANT,東京都渋谷区道玄坂２-25-10  ベニー清建ビル１F,35.6602725865,139.6971259931,各国料理,G010,B011,1001～1500円,ランチ501～1000円/ディナー1001～1500円,14,渋谷１０９出口より、文化村通りを東急本店に向かって徒歩1分。,https://www.hotpepper.jp/strJ001009187/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/82/83/P036838283/P036838283_238.jpg
J001224025,チャイニーズダイニングバー 中蓮宝燈,東京都渋谷区道玄坂２-19-14 道玄坂第一ビル2F,35.6592104678,139.6965349749,ダイニングバー・バル,G002,B003,3001～4000円,3000円より,20,京王井の頭線 渋谷駅 徒歩2分/貸切10名様から承っております！,https://www.hotpepper.jp/strJ001224025/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/26/81/P033302681/P033302681_238.jpg
J001271511,BLOODY ANGLE Dougen Tong,東京都渋谷区道玄坂２－１５－１　ノア道玄坂　B1F-2,35.6582211251,139.6961814335,カフェ・スイーツ,G014,B002,2001～3000円,,30,京王井の頭線渋谷駅井の頭線西口より徒歩約6分,https://www.hotpepper.jp/strJ001271511/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/04/07/P037970407/P037970407_238.jpg
J001134025,たこ焼酒場くれおーる 道玄坂1丁目店,東京都渋谷区道玄坂１-6-4,35.6577709823,139.6993286848,居酒屋,G001,B001,1501～2000円,"2,500円（通常利用）3,800円（宴会利用）",30,京王井の頭線渋谷駅南口バスターミナル方面出口より徒歩約3分/マークシティの一角にある黄色と赤色の看板が目印のお店,https://www.hotpepper.jp/strJ001134025/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/54/35/P031595435/P031595435_238.jpg
J003450402,IZAKAYA BAR Bink s イザカヤバービンクス,東京都渋谷区道玄坂２-14-18 3F,35.6586419084,139.6960789253,バー・カクテル,G012,B002,2001～3000円,2000～6000円,25,東京メトロ，東急渋谷駅より徒歩約5分/京王井の頭線渋谷駅より徒歩約6分/ＪＲより徒歩約9分,https://www.hotpepper.jp/strJ003450402/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/53/17/P048735317/P048735317_238.jpg
J003829570,KAMERA 熟成焼売 道玄坂,東京都渋谷区道玄坂２-20-5 1F,35.6593223998,139.6965371924,居酒屋,G001,B003,3001～4000円,"￥3,000～￥3,999",30,渋谷ハチ公口から徒歩5分/京王井の頭線神泉駅徒歩10分/神泉駅から348m,https://www.hotpepper.jp/strJ003829570/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/82/33/P045258233/P045258233_238.jpg
J000004704,春秋 文化村通店,東京都渋谷区道玄坂２‐２３‐１２　フォンテスビル１Ｆ,35.659998141,139.695933883,和食,G004,B005,7001～10000円,7000円,61,渋谷駅より徒歩8分/京王 井の頭線 神泉駅より徒歩6分東急本店前の文化村通 沿いとなります。,https://www.hotpepper.jp/strJ000004704/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/92/60/P027879260/P027879260_238.jpg
J000767016,ゴールデンボール,東京都渋谷区道玄坂２-22-6,35.6596092857,139.6955561529,バー・カクテル,G012,B002,2001～3000円,,10,JR渋谷駅徒歩6分,https://www.hotpepper.jp/strJ000767016/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/05/90/P048930590/P048930590_238.jpg
J003411003,ル コネスール 渋谷店,東京都渋谷区道玄坂１－１２－５　渋谷マークシティウエスト,35.6581100916,139.6986120653,バー・カクテル,G012,B008,4001～5000円,,34,JR渋谷駅ハチ公口より徒歩約5分/京王井の頭線渋谷駅西口より徒歩約1分,https://www.hotpepper.jp/strJ003411003/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/35/94/P046253594/P046253594_238.jpg
J000727063,アジト リュクス ajito luxe,東京都渋谷区道玄坂１-７-１０　新大宗渋谷道玄坂一丁目ビル2F,35.6575985026,139.6993642443,イタリアン・フレンチ,G006,B003,3001～4000円,4000円,70,渋谷駅西口徒歩2分。フクラス沿いの渋谷中央通りをまっすぐ進み、1階に餃子&小籠包のお店があるビルの2階になります。,https://www.hotpepper.jp/strJ000727063/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/65/61/P037176561/P037176561_238.jpg
J001127416,英国風パブ HUB 渋谷道玄坂店,東京都渋谷区道玄坂２-9-9 梅原 ビル B1F,35.6588560994,139.6978840414,ダイニングバー・バル,G002,B002,2001～3000円,宴会3000円,86,JR渋谷駅　徒歩4分 地下鉄渋谷駅2番出口　徒歩1分 井の頭線渋谷駅西口　徒歩2分,https://www.hotpepper.jp/strJ001127416/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/41/31/P036474131/P036474131_238.jpg
